scenario,region,index,2025,2030,2035,2040,2045
Current Policies,CHE,Industrials,1.127687572428853,1.311758839728129,1.5323227943203963,1.763528707791476,1.981338229719133
Current Policies,CHE,Oil & Gas,0.708330485867533,0.8225509138628521,0.959832321637993,1.103824558165363,1.2393389141818691
Current Policies,CHE,Technology,0.059588586796365854,0.06891498327126165,0.08040013519580394,0.0924607000954395,0.10380013752751714
Current Policies,CHE,Telecommunications,0.1112030116970636,0.12860774357690308,0.1500411010782647,0.17254828259929322,0.19370971067119297
Current Policies,CHE,UK Real Estate,-1.0243708098243722,-1.17629353878246,-1.3732411175918149,-1.5801522160275372,-1.7746131192243058
Current Policies,CHE,Utilities,2.237720063520129,2.5963781090752325,3.0323240227472708,3.489883908121526,3.9208064424230504
Current Policies,CHE,FTSE,-0.9091586819205895,-1.0556443007024474,-1.232364416142265,-1.4177337548878282,-1.5922524330256007
Current Policies,RUS,Basic Materials,1.3215271793894763,2.0346147806307604,2.3010236378109212,2.5850338893925944,2.885073491951165
Current Policies,RUS,Consumer Goods,1.1634849339538422,1.7951681959728893,2.0297870848253194,2.2799488932897667,2.544493044910391
Current Policies,RUS,Consumer Services,0.2617616928903087,0.40262390316510915,0.4553667306417722,0.5115965707486115,0.5709871880753712
Current Policies,RUS,Financials,-0.12111464594967829,-0.1610010774184264,-0.18455048754758915,-0.20950941386287752,-0.23440868150167948
Current Policies,RUS,Government,0.25794518017656554,0.40297069855188816,0.4548887050969295,0.5103569191257116,0.569464079960621
Current Policies,RUS,Health Care,2.1086594318115113,3.2596230363896903,3.685145252552828,4.138862779404844,4.6189588439457046
Current Policies,RUS,Industrials,0.9310733356603488,1.432990440863976,1.6206973641236948,1.8208035146567936,2.0321756825043145
Current Policies,RUS,Oil & Gas,0.8919626912737233,1.3818890324444273,1.5619250726929876,1.7539267218501198,1.9573040503505688
Current Policies,RUS,Technology,0.0525682649638369,0.07378816400779177,0.08414280450742097,0.09514158606963846,0.10635068046827159
Current Policies,RUS,Telecommunications,0.09810182952726798,0.13770197459631223,0.15702559461324772,0.17755129761232125,0.1984694821597136
Current Policies,RUS,UK Real Estate,-0.38642293675018363,-0.5600981106411816,-0.6365601543038144,-0.717946051089716,-0.8020537089060824
Current Policies,RUS,Utilities,0.8407551939390807,1.858764969652608,2.042861734034046,2.243728358488511,2.4911567361379374
Current Policies,RUS,FTSE,-0.9452145913695026,-1.5036446048861727,-1.6954153486388321,-1.9002618039333892,-2.1197125538196038
Current Policies,IND,Basic Materials,2.954361990425536,4.171497745575204,4.8432509125661305,5.531358337891964,6.176540619324367
Current Policies,IND,Consumer Goods,2.988751897175667,4.220047352271882,4.899628841613384,5.5957515877315895,6.2484417670842
Current Policies,IND,Consumer Services,0.6837542049001883,0.965196730571741,1.1206318350059223,1.2798530694527515,1.4291341566483704
Current Policies,IND,Financials,-0.4596612716961017,-0.5766638436880874,-0.6708963257700011,-0.7688346249869731,-0.8606631282336719
Current Policies,IND,Government,0.14855025756153561,0.2203521921517576,0.25563592514793665,0.29153722089832235,0.3250979442980787
Current Policies,IND,Health Care,5.107167155466843,7.21139516131417,8.372673991973006,9.562219956195655,10.677556171341116
Current Policies,IND,Industrials,2.2440060545516474,3.1654943587562276,3.6753306108197545,4.197622648514576,4.687286381782271
Current Policies,IND,Oil & Gas,2.01320254062844,2.84336172155842,3.3012343467596477,3.7702411425637514,4.209996883534726
Current Policies,IND,Technology,0.058000999994925834,0.0795210187039222,0.09237067381451194,0.10557125504232269,0.11792425973718897
Current Policies,IND,Telecommunications,0.1082402894184845,0.14840051171735427,0.17238027738035352,0.1970149342434326,0.2200678609770613
Current Policies,IND,UK Real Estate,-0.38435398768862206,-0.5143755500746097,-0.5976611577813343,-0.6834806355962815,-0.7637889889244883
Current Policies,IND,Utilities,0.7771584704793993,1.2656108953921337,1.4673048287739476,1.6707106568384735,1.8617644698687141
Current Policies,IND,FTSE,-2.2819549574857936,-3.218763692999637,-3.737208165211155,-4.268339917127197,-4.76634734390793
Current Policies,TUR,Basic Materials,1.5694745171125994,1.9640303503256111,2.3128493349459482,2.6802082294576883,3.0367572183916245
Current Policies,TUR,Consumer Goods,1.4318595670144236,1.789880529321267,2.1082113471085595,2.443498199237961,2.7688989134961277
Current Policies,TUR,Consumer Services,0.3328257307172006,0.4153070393079203,0.4892142529941494,0.5670646870007484,0.6425941898177161
Current Policies,TUR,Financials,-0.1457167585614568,-0.17055136355800946,-0.20022946263773206,-0.2315231054545474,-0.2613261811293123
Current Policies,TUR,Government,0.4687188602791101,0.5700082501108159,0.6774966160742113,0.7911758032529078,0.9016906452308767
Current Policies,TUR,Health Care,2.6259037340533946,3.2837387816044163,3.8671108808091166,4.481507780558465,5.077744402455251
Current Policies,TUR,Industrials,1.2330209524788802,1.5421383954791337,1.8193478334821382,2.1114460450047425,2.395282285179693
Current Policies,TUR,Oil & Gas,1.0647648683521922,1.3332591110289467,1.5705039065985495,1.8203907250797235,2.063041367606835
Current Policies,TUR,Technology,0.10050363825929634,0.11971071091629805,0.14136390596356238,0.16422443037607626,0.18620676017542362
Current Policies,TUR,Telecommunications,0.18755785061893082,0.22340169992252218,0.26381045320187646,0.30647230004736714,0.3474952779233019
Current Policies,TUR,UK Real Estate,-0.24434362595012024,-0.2926338740179825,-0.34644179137966885,-0.40329643267254867,-0.45817570251325035
Current Policies,TUR,Utilities,1.0175554537917169,1.3304500391860983,1.6017760211869827,1.889975730944735,2.1782715375874497
Current Policies,TUR,FTSE,-1.2333465773328771,-1.5448046046748696,-1.8226202093387545,-2.115458738925493,-2.400331427695145
Current Policies,RASIA,Basic Materials,1.918692302325467,2.469089563144096,2.8695732228496094,3.28464710827807,3.6746787554256435
Current Policies,RASIA,Consumer Goods,1.8940128470443807,2.436483976228071,2.831779048536912,3.241480237254986,3.6264307011498667
Current Policies,RASIA,Consumer Services,0.4401067461044475,0.5655664295575283,0.657342782342468,0.7524744713497851,0.841852721401035
Current Policies,RASIA,Financials,-0.26126584214496223,-0.3157595070964338,-0.3675932120236569,-0.4217266958032677,-0.4725043618480905
Current Policies,RASIA,Government,0.324469812901479,0.4288299579578609,0.49838317477956184,0.5701678957771389,0.6374205582952593
Current Policies,RASIA,Health Care,3.2259922521627757,4.150360941572156,4.823614884933148,5.521415238907943,6.177107523112346
Current Policies,RASIA,Industrials,1.5347463317202805,1.976815586400952,2.2975955790577194,2.6300026218535333,2.9423144434789226
Current Policies,RASIA,Oil & Gas,1.2937102347804237,1.665708922967842,1.9358944929549131,2.21590491509962,2.479024873090317
Current Policies,RASIA,Technology,0.10540459813603892,0.12994954909928888,0.1512525255468154,0.17343916450043917,0.19424969535970693
Current Policies,RASIA,Telecommunications,0.19670392250619836,0.24250921200563996,0.2822643944396868,0.32366864991413985,0.36250484038251984
Current Policies,RASIA,UK Real Estate,-0.7587635770413823,-0.9573250538485123,-1.1135644762574015,-1.2757897365217041,-1.4278199591643577
Current Policies,RASIA,Utilities,1.1819477791227613,1.707622253498545,1.9831280542145515,2.26469014396559,2.5293939191508086
Current Policies,RASIA,FTSE,-1.5266610246597534,-1.9680861326045185,-2.287409474280409,-2.6182802172791644,-2.929167561290101
Current Policies,LAM,Basic Materials,1.570240759822851,2.8284687146212573,3.0482059760152924,3.2655797678023473,3.48104418974084
Current Policies,LAM,Consumer Goods,1.3850301437907944,2.483657740131076,2.6782972455162324,2.8710419409993917,3.0619139862972133
Current Policies,LAM,Consumer Services,0.317986480014378,0.56772776932015,0.612592740000876,0.6570655188869712,0.7010665419347354
Current Policies,LAM,Financials,-0.2697891288740484,-0.3805042215917599,-0.42587275941915176,-0.47265656552600355,-0.5173568725792742
Current Policies,LAM,Government,0.24538157223399043,0.45209758438176295,0.48508835698219527,0.5175225633348032,0.5498421337805726
Current Policies,LAM,Health Care,2.600127535247055,4.6729119894534765,5.037571644991949,5.398502779877074,5.756092441122419
Current Policies,LAM,Industrials,1.1887612420310716,2.1322149590329866,2.2993341044889837,2.464818272537215,2.628689333028093
Current Policies,LAM,Oil & Gas,1.060250984543623,1.9094857613787968,2.0578841601955133,2.2046924540158517,2.35020570254975
Current Policies,LAM,Technology,0.06657184681979347,0.09777571114485265,0.10874326653949691,0.11999282629759002,0.13078612064108566
Current Policies,LAM,Telecommunications,0.12423502987065484,0.1824670483843875,0.20293447774307805,0.2239281779233001,0.2440704048438888
Current Policies,LAM,UK Real Estate,-0.32020827106753363,-0.49986845132141794,-0.549946983882857,-0.6008725787150574,-0.6501263489086779
Current Policies,LAM,Utilities,0.5385683966364404,1.198294038434765,1.2543662864780722,1.3056428264801196,1.360195763605518
Current Policies,LAM,FTSE,-1.1564735511211037,-2.0684148447403934,-2.231207123603715,-2.392509913012104,-2.5521651293850116
Current Policies,MEA,Basic Materials,0.963346142419518,1.1661659391015795,1.3772361563911861,1.599649263230947,1.8136891686139622
Current Policies,MEA,Consumer Goods,0.9930152236587287,1.2012012384318793,1.4196865753978891,1.6500117883174397,1.871857997116561
Current Policies,MEA,Consumer Services,0.22391574219612131,0.270742866235156,0.3200179122415165,0.37196691939494525,0.42200453532046717
Current Policies,MEA,Financials,-0.20947017882160723,-0.24588878635090974,-0.2888173057584296,-0.33404307586421456,-0.37708641374871327
Current Policies,MEA,Government,0.17643337642457116,0.21371925911640252,0.2541099673661224,0.29678750827066275,0.3381510728071566
Current Policies,MEA,Health Care,1.5955453799513335,1.9304536196706907,2.2799671218898614,2.648282345161902,3.0027199197466934
Current Policies,MEA,Industrials,0.7995123192256747,0.9669613638590085,1.1414692758982021,1.3253039348991582,1.502048309931352
Current Policies,MEA,Oil & Gas,0.6471807003113474,0.7836060287396625,0.92557532285096,1.0751813663536813,1.2191831593824187
Current Policies,MEA,Technology,0.055935764975348724,0.06641393151517393,0.0782181697254787,0.09065691829808331,0.10254477264105967
Current Policies,MEA,Telecommunications,0.10438618972613829,0.12394033153308956,0.14596916138705585,0.16918210160567745,0.19136697418996254
Current Policies,MEA,UK Real Estate,-0.4191154451219094,-0.4987705664380889,-0.590253949540876,-0.6868774915326676,-0.7798668010554952
Current Policies,MEA,Utilities,0.4145922711364219,0.5336138752931265,0.6531635805271808,0.7803794391673493,0.9077006289593187
Current Policies,MEA,FTSE,-0.7298353669208313,-0.8834211901097813,-1.044529723122036,-1.2143867996551898,-1.378067519864486
Current Policies,AFR,Basic Materials,1.3177392928499077,1.6089486202329337,1.9107876687412575,2.2295508741594543,2.538787131260157
Current Policies,AFR,Consumer Goods,1.2112138914283284,1.4776385935397682,1.7548059497815838,2.0475081342177845,2.3313994978935653
Current Policies,AFR,Consumer Services,0.26415054862654674,0.32188435910533136,0.38220570865565073,0.44590843372059985,0.5076733954052739
Current Policies,AFR,Financials,-0.09810894251149091,-0.1153429047163163,-0.13594065412728407,-0.15767571970882913,-0.1784645297682312
Current Policies,AFR,Government,0.4513339989991825,0.5583614424356318,0.6717869139142049,0.7920451913418924,0.9102985949186068
Current Policies,AFR,Health Care,2.2779320362672633,2.781853540497705,3.3044457511380165,3.8563784745482526,4.391940111785151
Current Policies,AFR,Industrials,1.0168401359409942,1.24192982447611,1.4760177418689777,1.7232798736929764,1.9633025409573592
Current Policies,AFR,Oil & Gas,0.9015403609464965,1.1012119998757264,1.3080666754211352,1.5265322904588488,1.738525025530532
Current Policies,AFR,Technology,0.0439611869232961,0.05198908515522651,0.061428382737965685,0.07139622633635516,0.08096565886613326
Current Policies,AFR,Telecommunications,0.0820394751154971,0.0970209759193161,0.11463640155598225,0.13323818904347823,0.15109646987802344
Current Policies,AFR,UK Real Estate,-0.5380439383302482,-0.6443270166084719,-0.7657775000215206,-0.8942386248002412,-1.0185756287335823
Current Policies,AFR,Utilities,0.6110004709120693,0.8090326045623483,0.9984347729255016,1.2002729386940205,1.4041728204657749
Current Policies,AFR,FTSE,-0.9562864940484139,-1.1693752953867775,-1.3906770067377914,-1.624490705543708,-1.851679586971073
Current Policies,ROW,Basic Materials,1.1334968006579313,1.496871656466287,1.743560507584202,1.9987832778415346,2.2419019097903177
Current Policies,ROW,Consumer Goods,1.057103843931615,1.395168636253826,1.6251851194099929,1.863166495889337,2.0898432661888724
Current Policies,ROW,Consumer Services,0.23414193286191953,0.30831536266675225,0.35915959910259637,0.4117766729748849,0.4618819143709746
Current Policies,ROW,Financials,-0.22010892697108494,-0.26966587729791924,-0.314339156939522,-0.3609460855104838,-0.40500586383768156
Current Policies,ROW,Government,0.2969980831242478,0.3987880745254347,0.4649840171615249,0.53330613290313,0.5984665404323709
Current Policies,ROW,Health Care,1.8001491803165408,2.37434715210933,2.7656996841996415,3.1706417708376677,3.556330916139362
Current Policies,ROW,Industrials,0.8481618528194842,1.11425766835701,1.297967396334496,1.4881381491278138,1.6691837048739042
Current Policies,ROW,Oil & Gas,0.7679094248873911,1.014431518985343,1.1816329278597406,1.3546124046035173,1.5193953583913902
Current Policies,ROW,Technology,0.05622809235333058,0.07056684495058776,0.08226011636748118,0.09442333096684769,0.10594613794754434
Current Policies,ROW,Telecommunications,0.10493172514794948,0.13169041432853157,0.15351216020401928,0.17621090451204405,0.1977145331152242
Current Policies,ROW,UK Real Estate,-0.4552278793498789,-0.5686245006711426,-0.662817112904821,-0.7608603920118361,-0.8537192806477989
Current Policies,ROW,Utilities,0.6219175759143446,0.9170034436497795,1.0701243761571078,1.226693581443959,1.377436888270729
Current Policies,ROW,FTSE,-0.8004128371714575,-1.057004003653582,-1.2314047279393314,-1.4118299810401889,-1.5836986594086253
Delayed transition,EU27,Basic Materials,1.4509863300005468,1.7269400450943169,4.197617289513211,4.9321168614739666,4.794967334960068
Delayed transition,EU27,Consumer Goods,1.3510106596747185,1.6050301114755743,3.8504424982100236,4.521167244557101,4.400359281186008
Delayed transition,EU27,Consumer Services,0.2798734277333438,0.3318332448606147,0.7809907183873134,0.9162957088229973,0.8933982318533503
Delayed transition,EU27,Financials,-0.4325252575128844,-0.498068117852613,-0.760011427105747,-0.8737082087950975,-0.8979034599619703
Delayed transition,EU27,Government,0.2095199110921083,0.2428885447205502,0.49642764908689613,0.5768580239154926,0.5692683836203097
Delayed transition,EU27,Health Care,2.2322068818830627,2.6552850409061097,6.4265699848401665,7.549582320013437,7.3424187735255195
Delayed transition,EU27,Industrials,1.006369197870751,1.193778524068048,2.8344028658302607,3.326276390006608,3.2404717503013534
Delayed transition,EU27,Oil & Gas,0.9765830775973705,1.1623533333365539,2.834598031743717,3.3307659933702336,3.2370744599773618
Delayed transition,EU27,Technology,0.063046860851911,0.07300569441739871,0.12791881520993437,0.14803238745254493,0.14917805372155346
Delayed transition,EU27,Telecommunications,0.11765677257521034,0.13624174572210798,0.23871949762252778,0.27625503806097235,0.27839305720797547
Delayed transition,EU27,UK Real Estate,-0.4580400103400446,-0.5287287744551944,-0.9573321190163868,-1.1075422507255912,-1.109900014099102
Delayed transition,EU27,Utilities,0.8791703049285938,1.0430592132306744,3.2038698749002905,3.7716602148539953,3.5845849626011885
Delayed transition,EU27,FTSE,-1.011644825381016,-1.199869552337892,-2.872448509064904,-3.3712127728563,-3.281199682953073
Delayed transition,CHN,Basic Materials,2.156861880586485,2.8466040414208598,8.32371323294739,9.977455539156908,9.664854992839743
Delayed transition,CHN,Consumer Goods,2.2972818902381658,3.031769097898899,8.863494155199689,10.624347158614105,10.29156341169941
Delayed transition,CHN,Consumer Services,0.5448488422017076,0.7184039651567278,2.093333268061982,2.508862331564087,2.4308383033084033
Delayed transition,CHN,Financials,-0.22137176672147743,-0.2787396505402307,-0.6688061618962512,-0.794765167998732,-0.781812862254359
Delayed transition,CHN,Government,0.33845619235642255,0.4695896871312424,1.6406825955480855,1.9772875902789564,1.8935756212697112
Delayed transition,CHN,Health Care,3.689738599565003,4.867386095946179,14.209359149404888,17.031284918004108,16.49965856399981
Delayed transition,CHN,Industrials,1.7939121459379446,2.3796249763407538,7.106888362827581,8.524364829854516,8.24545403451766
Delayed transition,CHN,Oil & Gas,1.4566540146025873,1.925693251068833,5.668950186324515,6.796816310559308,6.58084910173161
Delayed transition,CHN,Technology,0.0884661692112816,0.11395005920908005,0.30408198437326145,0.3629836309769228,0.3539996309791996
Delayed transition,CHN,Telecommunications,0.16509377010760942,0.21265128858335716,0.5674716297716995,0.6773926876183463,0.6606269290973845
Delayed transition,CHN,UK Real Estate,-0.44692641286073487,-0.6109277413729874,-2.0436663212346073,-2.4591346028004324,-2.361653796502686
Delayed transition,CHN,Utilities,1.2253195305915783,2.1001426270958126,11.731079953521487,14.297098678000555,13.400057636614433
Delayed transition,CHN,FTSE,-1.8555402780873913,-2.469209314576698,-7.456947528118006,-8.948258907080058,-8.648875271096639
Delayed transition,USA,Basic Materials,0.8600672579891189,1.0315452988507376,2.841466336344333,3.347864774373175,3.1971390453990924
Delayed transition,USA,Consumer Goods,0.7489258131610131,0.8930120085180133,2.398174870695176,2.8210987963236054,2.7000383304078155
Delayed transition,USA,Consumer Services,0.14303555948429195,0.16994304039665964,0.44578890319445585,0.5238201814822138,0.5024210691547283
Delayed transition,USA,Financials,-0.2517059847117609,-0.2896394321047752,-0.5001997763713851,-0.5772061817239267,-0.5813880355020333
Delayed transition,USA,Government,0.2925170751594001,0.3397088062715989,0.8839789011551494,1.0329189690343843,0.99065501385517
Delayed transition,USA,Health Care,1.2203627601169353,1.460108853998977,3.978202865227681,4.684124925154657,4.477610155249496
Delayed transition,USA,Industrials,0.5252243563704234,0.6273569964895228,1.6843514252801968,1.9821835926421025,1.8975196689241773
Delayed transition,USA,Oil & Gas,0.5764280180816244,0.6913448153279653,1.906152289669228,2.2458855976077734,2.144610955968486
Delayed transition,USA,Technology,0.03848911531065088,0.04453315083776602,0.0924567901653309,0.10741659202759685,0.10562545569977808
Delayed transition,USA,Telecommunications,0.07182760609387319,0.083106862568206,0.17254098596705245,0.20045866468563503,0.19711608241070824
Delayed transition,USA,UK Real Estate,-0.5661707972443671,-0.6544291663172044,-1.4399248062387218,-1.6747753416645337,-1.6350065726545187
Delayed transition,USA,Utilities,0.24788470117269004,0.29573974816850285,1.1718313777992417,1.3841375852193103,1.2844771850178678
Delayed transition,USA,FTSE,-0.478784557305998,-0.5681349711665873,-1.4682379978486564,-1.7244276065245379,-1.6563785440358643
Delayed transition,GBR,Basic Materials,1.2293771822394333,1.483863713968591,3.7448628109944724,4.4238202495871075,4.297732753672412
Delayed transition,GBR,Consumer Goods,0.9868949001987596,1.1853334078879454,2.9056559723024105,3.4269162552928534,3.336838992432429
Delayed transition,GBR,Consumer Services,0.17785615536236385,0.21253585313029416,0.49874640170459605,0.5870866397918238,0.5739243407586845
Delayed transition,GBR,Financials,-0.2429202832627231,-0.27990271524720695,-0.4204524465244412,-0.4833158024816417,-0.4981843659194774
Delayed transition,GBR,Government,0.2915319735220797,0.3381287368901937,0.6087619546509099,0.7055522605700016,0.7085415189927435
Delayed transition,GBR,Health Care,1.6388024887953168,1.9726487227032696,4.87374239559966,5.75203792707229,5.598483080357494
Delayed transition,GBR,Industrials,0.6959606537671555,0.8316779602927591,1.97325643674063,2.323010929400531,2.2683483066186376
Delayed transition,GBR,Oil & Gas,0.9082018079950998,1.0952715719027954,2.7783012783419667,3.2814931015074835,3.185879262137564
Delayed transition,GBR,Technology,0.04591842480305328,0.05312951382627183,0.08584345645664215,0.0990944755198907,0.10107292609449592
Delayed transition,GBR,Telecommunications,0.08569203273664626,0.09914922076726497,0.16019931677665722,0.18492809970490598,0.18862024402679992
Delayed transition,GBR,UK Real Estate,-0.26438375368920325,-0.3051329670133961,-0.4937820923443168,-0.5694853873610012,-0.5803133599351281
Delayed transition,GBR,Utilities,2.8507323390588275,3.413459047299188,8.998075492592829,10.613121052225697,10.251430429338749
Delayed transition,GBR,FTSE,-0.8691383089215182,-1.0387217152768464,-2.523341354139755,-2.971827901770601,-2.894324113408021
Delayed transition,CHE,Basic Materials,1.0165336621656074,1.1839539825981018,1.9626354713078986,2.273200025291483,2.308324963279555
Delayed transition,CHE,Consumer Goods,0.9147090440415917,1.0645440264977333,1.7549865816386596,2.031767176453884,2.0651819105214835
Delayed transition,CHE,Consumer Services,0.20121829052170245,0.23410851409589262,0.38496288846783167,0.4455798951504147,0.4531533000895419
Delayed transition,CHE,Financials,-0.1809293603585125,-0.2090725499368508,-0.3110642084367678,-0.357859646726523,-0.3698685545845841
Delayed transition,CHE,Government,0.2604089623091942,0.3018898714628619,0.5035919411250549,0.5824716216488628,0.5919066530311915
Delayed transition,CHE,Health Care,1.5649548354113296,1.8222075089121907,3.010716457091255,3.486459643022293,3.5421007027452203
Delayed transition,CHE,Industrials,1.1258293648298832,1.3134036000185056,2.34488786750742,2.7214376944862053,2.736504616734705
Delayed transition,CHE,Oil & Gas,0.7071632963696599,0.8235840314426695,1.365194817947172,1.581441091191946,1.6064861097265066
Delayed transition,CHE,Technology,0.05949039651077248,0.06900189470286607,0.10620810669161498,0.1225307775306728,0.1260853774768559
Delayed transition,CHE,Telecommunications,0.11101977097825459,0.12876993592723252,0.19820341387037121,0.2286644510224348,0.23529797332335112
Delayed transition,CHE,UK Real Estate,-1.0226828479548624,-1.1777876090123838,-1.7494329746623043,-2.0101765824064044,-2.0765952089917916
Delayed transition,CHE,Utilities,2.2340327404281086,2.599641879282019,4.399111843305759,5.112314946930164,5.212533299867991
Delayed transition,CHE,FTSE,-0.9076605670058564,-1.0569703311866299,-1.7854226779665385,-2.0697017306041032,-2.0994061844803205
Delayed transition,RUS,Basic Materials,1.3193495621956488,2.036542260794997,7.661959234128707,8.952144154078596,8.213687637189802
Delayed transition,RUS,Consumer Goods,1.1615677393350323,1.7968651676028027,6.786361846052824,7.928945064398653,7.272188775272567
Delayed transition,RUS,Consumer Services,0.26133036104029955,0.4030056890857261,1.5128759721046392,1.7674127594629532,1.621742784262746
Delayed transition,RUS,Financials,-0.12091507280463994,-0.16117772613311593,-0.4181888253394499,-0.48519567422664567,-0.4601956430107603
Delayed transition,RUS,Government,0.2575201371898016,0.4033469179940648,1.5484366140149384,1.8070268471522795,1.652880986662113
Delayed transition,RUS,Health Care,2.10518477528817,3.2626985684645025,12.371955992507592,14.456722392728938,13.256195831390338
Delayed transition,RUS,Industrials,0.9295391097011181,1.4343484344141086,5.394505449896925,6.302675189941839,5.7829098284051685
Delayed transition,RUS,Oil & Gas,0.8904929119736351,1.3831899821497997,5.2645372863613265,6.151472338795394,5.6385698001600675
Delayed transition,RUS,Technology,0.052481642789567406,0.07386483612590362,0.2251336298599452,0.2620183014432549,0.24457780394110556
Delayed transition,RUS,Telecommunications,0.09794017698310824,0.13784505854754547,0.4201398123481714,0.4889732381103559,0.4564261355190187
Delayed transition,RUS,UK Real Estate,-0.38578618765846584,-0.5606617180774933,-1.8395391533626737,-2.142147321949376,-1.984762937831884
Delayed transition,RUS,Utilities,0.8393697945355151,1.859991231953204,10.961093236276993,12.837313437980214,11.421389108738085
Delayed transition,RUS,FTSE,-0.9436570633987392,-1.5050232238084513,-6.001138249303939,-7.0138827140716575,-6.404427233562172
Delayed transition,IND,Basic Materials,2.949493782213492,4.175806755804681,15.878358770889756,19.19089241004426,18.32739811595892
Delayed transition,IND,Consumer Goods,2.9838270211527744,4.224406521033205,16.06345282900489,19.414478040894526,18.5407335900893
Delayed transition,IND,Consumer Services,0.6826275122856402,0.9661940030362904,3.6708147546506864,4.436435056494716,4.236887513061617
Delayed transition,IND,Financials,-0.4589038402151658,-0.5773342710521857,-1.4044518310779956,-1.6698512666040506,-1.6422857815229883
Delayed transition,IND,Government,0.14830547591795032,0.22056885638637017,0.9482791950609183,1.1490730040506856,1.0894808315788869
Delayed transition,IND,Health Care,5.098751547234983,7.218844091265162,27.451244541189812,33.178134946771195,31.68513094474094
Delayed transition,IND,Industrials,2.2403083733812137,3.1687672972368226,12.014895391980946,14.519790652144179,13.868071798466541
Delayed transition,IND,Oil & Gas,2.009885178310431,2.846298027390166,10.832235821835944,13.092385101794179,12.502799262084919
Delayed transition,IND,Technology,0.057905425740519295,0.07960561460080554,0.27516509467570693,0.33142840452674005,0.31788160049909014
Delayed transition,IND,Telecommunications,0.10806193068400019,0.14855838286376677,0.5135075169077917,0.6185049642354321,0.5932241934077463
Delayed transition,IND,UK Real Estate,-0.3837206478185382,-0.5149361398974065,-1.6319167468065503,-1.9602675408387906,-1.890205407939345
Delayed transition,IND,Utilities,0.7758778659832993,1.2667444002944017,6.742893511294685,8.214946451496411,7.7325354807923725
Delayed transition,IND,FTSE,-2.278194743977921,-3.222091980896271,-12.21953234885753,-14.767447340979462,-14.10492138334768
Delayed transition,TUR,Basic Materials,1.5668883314124182,1.9663194678308658,7.051478377503761,8.608751370203594,8.599627495879126
Delayed transition,TUR,Consumer Goods,1.4295001437192343,1.7919689320090335,6.425108897097228,7.845163531426202,7.84056338195564
Delayed transition,TUR,Consumer Services,0.3322772992925116,0.415792473890054,1.4819405393972274,1.8093120368895412,1.8093406525914604
Delayed transition,TUR,Financials,-0.1454766459676176,-0.1707638950640612,-0.3810993802866943,-0.4566432984053078,-0.47033163701956554
Delayed transition,TUR,Government,0.4679465036714414,0.5706918881924853,2.202898081377671,2.7112153651798567,2.7486621308624337
Delayed transition,TUR,Health Care,2.6215767605262577,3.2875687273214043,11.76369703693521,14.360944215387972,14.348772876979696
Delayed transition,TUR,Industrials,1.230989176161039,1.5439367871165188,5.743340184054845,7.024605020372479,7.024533842331139
Delayed transition,TUR,Oil & Gas,1.0630103450091477,1.334812096994981,4.831345159757589,5.900741791207478,5.894697732643393
Delayed transition,TUR,Technology,0.10033802800615212,0.11985729796513042,0.35840137163733415,0.43640369973012244,0.44508407973098096
Delayed transition,TUR,Telecommunications,0.18724879212455026,0.2236752576989744,0.6688413682074564,0.814407730318758,0.8306068793616636
Delayed transition,TUR,UK Real Estate,-0.243940995652863,-0.2929902552560092,-0.9622734099454084,-1.177072281321598,-1.198749732216454
Delayed transition,TUR,Utilities,1.0158787222901577,1.3319341690502304,8.112709307720904,10.0974853315329,10.11974491530127
Delayed transition,TUR,FTSE,-1.2313142644492414,-1.5466034712441794,-5.806552108585858,-7.105716014600677,-7.106736888176
Delayed transition,RASIA,Basic Materials,1.9155306743148053,2.4718880234494796,6.752989788648926,8.076915541982187,7.868705572384173
Delayed transition,RASIA,Consumer Goods,1.8908918859280457,2.4392464409358916,6.656758009509472,7.961003737234804,7.756138359990946
Delayed transition,RASIA,Consumer Services,0.4393815366404399,0.5662083361611104,1.5380316061600925,1.8389777055332464,1.7922247614195315
Delayed transition,RASIA,Financials,-0.2608353273595778,-0.31614056980644145,-0.6222762731730517,-0.732006245508592,-0.7337526620418033
Delayed transition,RASIA,Government,0.32393515038793264,0.4293032052266382,1.3076663601316727,1.568529856551687,1.51557180107013
Delayed transition,RASIA,Health Care,3.2206764506378223,4.155066131274649,11.34106875440099,13.56383359425512,13.215076463645639
Delayed transition,RASIA,Industrials,1.5322173712476992,1.9790540519865734,5.437437842227041,6.503897816080571,6.333115947734291
Delayed transition,RASIA,Oil & Gas,1.2915784544470144,1.667595831428522,4.568158320558996,5.4642871371371,5.322454178769955
Delayed transition,RASIA,Technology,0.10523091206375129,0.13010328431964235,0.29100357015220657,0.3445097865032339,0.34099101179422225
Delayed transition,RASIA,Telecommunications,0.19637979308198125,0.24279610955475686,0.5430649584980034,0.6429171738741161,0.6363505079039572
Delayed transition,RASIA,UK Real Estate,-0.7575132837162164,-0.958431729342518,-2.3903707382784654,-2.8446140822026402,-2.7896847997914684
Delayed transition,RASIA,Utilities,1.1800001613619124,1.7093461536460055,7.056041791954776,8.546826194588327,8.129663466007967
Delayed transition,RASIA,FTSE,-1.524145387184948,-1.9703128055692805,-5.433803451775356,-6.500861386521323,-6.32894348182297
Delayed transition,LAM,Basic Materials,1.5676533115052016,2.830758949710507,5.481196938930983,7.003330531802485,6.572309865689742
